b'id',b'lat',b'lon',b'ele',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'4697619933',b'41.1473107',b'-81.3568142',,b'Johnny Mapperseed',b'1723055',b'1',b'46280333',b'2017-02-21T16:52:46Z'
b'4697621433',b'41.1479379',b'-81.3544321',,b'Johnny Mapperseed',b'1723055',b'1',b'46280333',b'2017-02-21T16:52:47Z'
b'4697627576',b'41.1449724',b'-81.3543323',,b'Johnny Mapperseed',b'1723055',b'1',b'46280467',b'2017-02-21T16:58:00Z'
b'4697638697',b'41.1452209',b'-81.3240488',,b'Johnny Mapperseed',b'1723055',b'1',b'46280624',b'2017-02-21T17:06:04Z'
b'4697642305',b'41.147927',b'-81.3235036',,b'Johnny Mapperseed',b'1723055',b'1',b'46280682',b'2017-02-21T17:08:55Z'
b'4697649752',b'41.1451428',b'-81.3260339',,b'Johnny Mapperseed',b'1723055',b'1',b'46280726',b'2017-02-21T17:10:53Z'
b'4697655814',b'41.1474627',b'-81.3216732',,b'Johnny Mapperseed',b'1723055',b'1',b'46280809',b'2017-02-21T17:14:44Z'
b'4697659378',b'41.1461764',b'-81.3218548',,b'Johnny Mapperseed',b'1723055',b'1',b'46280859',b'2017-02-21T17:16:59Z'
b'4697670942',b'41.1473953',b'-81.3250725',,b'Johnny Mapperseed',b'1723055',b'1',b'46281018',b'2017-02-21T17:23:29Z'
b'4697675999',b'41.1485612',b'-81.3277654',,b'Johnny Mapperseed',b'1723055',b'1',b'46281112',b'2017-02-21T17:27:12Z'
b'4697685640',b'41.1468756',b'-81.3238459',,b'Johnny Mapperseed',b'1723055',b'1',b'46281200',b'2017-02-21T17:31:18Z'
b'4697689087',b'41.1498527',b'-81.3230397',,b'Johnny Mapperseed',b'1723055',b'1',b'46281253',b'2017-02-21T17:34:08Z'
b'4697692278',b'41.151017',b'-81.3309868',,b'Johnny Mapperseed',b'1723055',b'1',b'46281341',b'2017-02-21T17:38:00Z'
b'4697775110',b'40.8069815',b'-82.100344',,b'Bored',b'85673',b'1',b'46283277',b'2017-02-21T18:46:06Z'
b'4699168291',b'41.3957679',b'-81.8444413',,b'Walleye2013',b'3208194',b'1',b'46306921',b'2017-02-22T13:14:28Z'
b'4699617361',b'41.4648357',b'-81.4838475',,b'Walleye2013',b'3208194',b'1',b'46313553',b'2017-02-22T17:19:27Z'
b'4699633489',b'41.4592351',b'-81.4881017',,b'Walleye2013',b'3208194',b'1',b'46313837',b'2017-02-22T17:31:57Z'
b'4699644931',b'41.4494581',b'-81.4864772',,b'Walleye2013',b'3208194',b'1',b'46314069',b'2017-02-22T17:43:25Z'
b'4699647083',b'41.1397867',b'-81.368551',,b'Johnny Mapperseed',b'1723055',b'1',b'46314121',b'2017-02-22T17:45:49Z'
b'4699649552',b'41.144756',b'-81.3618489',,b'Johnny Mapperseed',b'1723055',b'1',b'46314214',b'2017-02-22T17:50:00Z'
b'4699655463',b'41.1444448',b'-81.3597903',,b'Johnny Mapperseed',b'1723055',b'1',b'46314289',b'2017-02-22T17:53:18Z'
b'4699662472',b'41.144801',b'-81.3614511',,b'Johnny Mapperseed',b'1723055',b'1',b'46314383',b'2017-02-22T17:57:34Z'
b'4699668038',b'41.1447334',b'-81.3622927',,b'Johnny Mapperseed',b'1723055',b'1',b'46314457',b'2017-02-22T18:00:56Z'
b'4699669038',b'41.1438394',b'-81.3615598',,b'Johnny Mapperseed',b'1723055',b'1',b'46314457',b'2017-02-22T18:00:57Z'
b'4699678972',b'41.1486433',b'-81.3600318',,b'Johnny Mapperseed',b'1723055',b'1',b'46314665',b'2017-02-22T18:09:38Z'
b'4699679172',b'41.143468',b'-81.3607873',,b'Johnny Mapperseed',b'1723055',b'1',b'46314665',b'2017-02-22T18:09:39Z'
b'4699679272',b'41.1414091',b'-81.3615868',,b'Johnny Mapperseed',b'1723055',b'1',b'46314665',b'2017-02-22T18:09:40Z'
b'4699679372',b'41.1405335',b'-81.3608324',,b'Johnny Mapperseed',b'1723055',b'1',b'46314665',b'2017-02-22T18:09:42Z'
b'4699680882',b'41.1422102',b'-81.3692597',,b'Johnny Mapperseed',b'1723055',b'1',b'46314716',b'2017-02-22T18:11:43Z'
b'4699683046',b'41.1437388',b'-81.3660553',,b'Johnny Mapperseed',b'1723055',b'1',b'46314777',b'2017-02-22T18:14:23Z'
b'4699686651',b'41.1409157',b'-81.3647195',,b'Johnny Mapperseed',b'1723055',b'1',b'46314836',b'2017-02-22T18:17:15Z'
b'4699703276',b'41.1124458',b'-81.3676856',,b'Johnny Mapperseed',b'1723055',b'1',b'46315072',b'2017-02-22T18:26:08Z'
b'4699709368',b'41.1100106',b'-81.3486694',,b'Johnny Mapperseed',b'1723055',b'1',b'46315189',b'2017-02-22T18:30:19Z'
b'4699829738',b'41.1555716',b'-81.3537263',,b'Johnny Mapperseed',b'1723055',b'1',b'46316714',b'2017-02-22T19:25:42Z'
b'4699829938',b'41.1560418',b'-81.3533444',,b'Johnny Mapperseed',b'1723055',b'1',b'46316714',b'2017-02-22T19:25:43Z'
b'4699830138',b'41.1570562',b'-81.3538511',,b'Johnny Mapperseed',b'1723055',b'1',b'46316714',b'2017-02-22T19:25:44Z'
b'4699830238',b'41.155783',b'-81.3496243',,b'Johnny Mapperseed',b'1723055',b'1',b'46316714',b'2017-02-22T19:25:46Z'
b'4699834617',b'41.1546418',b'-81.3473414',,b'Johnny Mapperseed',b'1723055',b'1',b'46316800',b'2017-02-22T19:29:37Z'
b'4699841832',b'41.1588362',b'-81.3570539',,b'Johnny Mapperseed',b'1723055',b'1',b'46316918',b'2017-02-22T19:33:58Z'
b'4699842332',b'41.1593517',b'-81.3552786',,b'Johnny Mapperseed',b'1723055',b'1',b'46316918',b'2017-02-22T19:33:59Z'
b'4699842532',b'41.1575467',b'-81.3564729',,b'Johnny Mapperseed',b'1723055',b'1',b'46316918',b'2017-02-22T19:34:00Z'
b'4699856542',b'41.1544401',b'-81.3437095',,b'Johnny Mapperseed',b'1723055',b'1',b'46317040',b'2017-02-22T19:39:06Z'
b'4699862480',b'41.1549402',b'-81.3452223',,b'Johnny Mapperseed',b'1723055',b'1',b'46317131',b'2017-02-22T19:42:31Z'
b'4699864292',b'41.1629059',b'-81.3361493',,b'Johnny Mapperseed',b'1723055',b'1',b'46317166',b'2017-02-22T19:43:34Z'
b'4699887747',b'41.1339046',b'-81.3092145',,b'Johnny Mapperseed',b'1723055',b'1',b'46317506',b'2017-02-22T19:54:34Z'
b'4699887847',b'41.1326549',b'-81.3105454',,b'Johnny Mapperseed',b'1723055',b'1',b'46317506',b'2017-02-22T19:54:35Z'
b'4700368204',b'41.5994992',b'-81.3464712',,b'oobleck',b'582032',b'1',b'46324286',b'2017-02-23T01:59:53Z'
b'4700382064',b'41.5816469',b'-81.5689954',,b'oobleck',b'582032',b'1',b'46324615',b'2017-02-23T02:25:21Z'
b'4700634711',b'41.1748629',b'-81.350843',,b'Johnny Mapperseed',b'1723055',b'1',b'46327993',b'2017-02-23T06:49:13Z'
b'4700638207',b'41.193057',b'-81.3998441',,b'Johnny Mapperseed',b'1723055',b'1',b'46328051',b'2017-02-23T06:54:13Z'
b'4700638574',b'41.1905857',b'-81.4246866',,b'Johnny Mapperseed',b'1723055',b'1',b'46328111',b'2017-02-23T06:57:23Z'
b'4700657023',b'41.2369693',b'-81.5306806',,b'Johnny Mapperseed',b'1723055',b'1',b'46328351',b'2017-02-23T07:12:21Z'
b'4700657123',b'41.2555833',b'-81.5286619',,b'Johnny Mapperseed',b'1723055',b'1',b'46328351',b'2017-02-23T07:12:23Z'
b'4700657223',b'41.2528631',b'-81.5167469',,b'Johnny Mapperseed',b'1723055',b'1',b'46328351',b'2017-02-23T07:12:24Z'
b'4701138186',b'41.154228',b'-81.3464078',,b'Johnny Mapperseed',b'1723055',b'1',b'46333799',b'2017-02-23T10:37:03Z'
b'4701152162',b'41.15575',b'-81.3468222',,b'Johnny Mapperseed',b'1723055',b'1',b'46334142',b'2017-02-23T10:46:22Z'
b'4701155996',b'41.1571411',b'-81.3471103',,b'Johnny Mapperseed',b'1723055',b'1',b'46333977',b'2017-02-23T10:41:50Z'
b'4701164518',b'41.1586494',b'-81.3475458',,b'Johnny Mapperseed',b'1723055',b'1',b'46334142',b'2017-02-23T10:46:22Z'
b'4701177709',b'41.1591835',b'-81.3508708',,b'Johnny Mapperseed',b'1723055',b'1',b'46334271',b'2017-02-23T10:50:17Z'
b'4701180114',b'41.160378',b'-81.3494954',,b'Johnny Mapperseed',b'1723055',b'1',b'46334297',b'2017-02-23T10:51:19Z'
b'4701184946',b'41.1613741',b'-81.3534544',,b'Johnny Mapperseed',b'1723055',b'1',b'46334407',b'2017-02-23T10:55:23Z'
b'4701189272',b'41.1597233',b'-81.3557925',,b'Johnny Mapperseed',b'1723055',b'1',b'46334482',b'2017-02-23T10:57:16Z'
b'4701231431',b'41.158598',b'-81.3429031',,b'Johnny Mapperseed',b'1723055',b'1',b'46335163',b'2017-02-23T11:21:59Z'
b'4701241382',b'41.1596566',b'-81.3475044',,b'Johnny Mapperseed',b'1723055',b'1',b'46335315',b'2017-02-23T11:26:26Z'
b'4701241682',b'41.1595363',b'-81.3488667',,b'Johnny Mapperseed',b'1723055',b'1',b'46335315',b'2017-02-23T11:26:28Z'
b'4701254896',b'41.1583129',b'-81.3395751',,b'Johnny Mapperseed',b'1723055',b'1',b'46335545',b'2017-02-23T11:34:53Z'
b'4701257972',b'41.1589753',b'-81.3378469',,b'Johnny Mapperseed',b'1723055',b'1',b'46335620',b'2017-02-23T11:37:34Z'
b'4701265475',b'41.1993187',b'-81.3364841',,b'Johnny Mapperseed',b'1723055',b'1',b'46335762',b'2017-02-23T11:43:53Z'
b'4701271848',b'41.2097529',b'-81.4115307',,b'Johnny Mapperseed',b'1723055',b'1',b'46335926',b'2017-02-23T11:50:18Z'
b'4702585389',b'41.1582322',b'-81.3518981',,b'Johnny Mapperseed',b'1723055',b'1',b'46354069',b'2017-02-24T00:44:15Z'
b'4702585489',b'41.1588837',b'-81.3513462',,b'Johnny Mapperseed',b'1723055',b'1',b'46354069',b'2017-02-24T00:44:16Z'
b'4702586831',b'41.1656153',b'-81.3337771',,b'Johnny Mapperseed',b'1723055',b'1',b'46354189',b'2017-02-24T00:50:56Z'
b'4702588292',b'41.1664676',b'-81.3109907',,b'Johnny Mapperseed',b'1723055',b'1',b'46354221',b'2017-02-24T00:52:53Z'
b'4703501997',b'41.4070811',b'-81.8535953',,b'Walleye2013',b'3208194',b'1',b'46366981',b'2017-02-24T13:09:08Z'
b'4703955199',b'41.4822943',b'-81.6997211',,b'skorasaurus',b'205523',b'1',b'46374321',b'2017-02-24T17:55:01Z'
b'4705842457',b'41.5983297',b'-81.506401',,b'oobleck',b'582032',b'1',b'46404172',b'2017-02-25T21:57:36Z'
b'4705986849',b'41.2800468',b'-81.0595474',,b'Johnny Mapperseed',b'1723055',b'1',b'46406216',b'2017-02-26T01:11:02Z'
b'4705987049',b'41.2586762',b'-81.027962',,b'Johnny Mapperseed',b'1723055',b'1',b'46406216',b'2017-02-26T01:11:03Z'
b'4705987149',b'41.2688861',b'-80.9819353',,b'Johnny Mapperseed',b'1723055',b'1',b'46406216',b'2017-02-26T01:11:05Z'
b'4705987658',b'41.2692904',b'-81.0254054',,b'Johnny Mapperseed',b'1723055',b'1',b'46406256',b'2017-02-26T01:17:40Z'
b'4705992492',b'41.2841645',b'-81.1055242',,b'Johnny Mapperseed',b'1723055',b'1',b'46406280',b'2017-02-26T01:21:50Z'
b'4705992592',b'41.2847076',b'-81.1303188',,b'Johnny Mapperseed',b'1723055',b'1',b'46406280',b'2017-02-26T01:21:51Z'
b'4706506085',b'40.7550937',b'-81.7812098',,b'Sven Witte',b'2496484',b'1',b'46414447',b'2017-02-26T12:31:33Z'
b'4706506285',b'40.757187',b'-81.7779',,b'Sven Witte',b'2496484',b'1',b'46414447',b'2017-02-26T12:31:34Z'
b'4706595958',b'41.8722677',b'-80.7992821',,b'MikeN',b'135163',b'1',b'46416084',b'2017-02-26T13:44:54Z'
b'4707608981',b'41.1770455',b'-81.304037',,b'Chandar',b'1208420',b'1',b'46431070',b'2017-02-27T03:08:41Z'
b'4707609684',b'41.1755455',b'-81.3001156',,b'Chandar',b'1208420',b'1',b'46431070',b'2017-02-27T03:08:42Z'
b'4707790526',b'40.8012195',b'-81.3576633',,b'Evan Edwards',b'1661605',b'1',b'46434307',b'2017-02-27T07:30:42Z'
b'4709345074',b'41.4582896',b'-81.0823785',,b'kaiserbarber',b'5400057',b'1',b'46458524',b'2017-02-28T05:18:21Z'
b'4709345175',b'41.5726693',b'-81.1258533',,b'kaiserbarber',b'5400057',b'1',b'46458524',b'2017-02-28T05:18:22Z'
b'4710099794',b'41.4829324',b'-81.7333315',,b'skorasaurus',b'205523',b'1',b'46471636',b'2017-02-28T16:16:02Z'
b'4710921196',b'41.2474627',b'-81.4135573',,b'bazbazbaz',b'3351895',b'1',b'46482336',b'2017-03-01T01:08:49Z'
b'4710921296',b'41.2586694',b'-81.4109801',,b'bazbazbaz',b'3351895',b'1',b'46482336',b'2017-03-01T01:08:50Z'
b'4710921396',b'41.2617029',b'-81.4014261',,b'bazbazbaz',b'3351895',b'1',b'46482336',b'2017-03-01T01:08:52Z'
b'4710975774',b'41.4211494',b'-81.8576501',,b'oobleck',b'582032',b'1',b'46483233',b'2017-03-01T02:36:41Z'
b'4710977874',b'41.4306943',b'-81.8461953',,b'oobleck',b'582032',b'1',b'46483233',b'2017-03-01T02:36:42Z'
b'4710978074',b'41.440811',b'-81.8457306',,b'oobleck',b'582032',b'1',b'46483233',b'2017-03-01T02:36:43Z'
b'4711047525',b'41.3631522',b'-81.4187803',,b'bazbazbaz',b'3351895',b'1',b'46484364',b'2017-03-01T04:21:27Z'
b'4711066754',b'41.3633364',b'-81.4204821',,b'bazbazbaz',b'3351895',b'1',b'46484560',b'2017-03-01T04:39:21Z'
b'4711373339',b'41.3632794',b'-81.4214138',,b'bazbazbaz',b'3351895',b'1',b'46488833',b'2017-03-01T09:21:43Z'
b'4711390427',b'41.3573254',b'-81.481166',,b'bazbazbaz',b'3351895',b'1',b'46489075',b'2017-03-01T09:33:55Z'
b'4712227148',b'41.3440381',b'-81.4138043',,b'bazbazbaz',b'3351895',b'1',b'46503065',b'2017-03-01T19:46:36Z'
b'4712227448',b'41.3415363',b'-81.4186776',,b'bazbazbaz',b'3351895',b'1',b'46503065',b'2017-03-01T19:46:37Z'
b'4712245043',b'41.3416493',b'-81.4192412',,b'bazbazbaz',b'3351895',b'1',b'46503402',b'2017-03-01T20:02:04Z'
b'4712245143',b'41.3403366',b'-81.4199781',,b'bazbazbaz',b'3351895',b'1',b'46503402',b'2017-03-01T20:02:05Z'
b'4712270086',b'41.1864768',b'-80.9802615',,b'bills534',b'4547434',b'1',b'46503768',b'2017-03-01T20:20:07Z'
b'4713345609',b'41.4088182',b'-81.5689417',,b'Walleye2013',b'3208194',b'1',b'46522277',b'2017-03-02T13:25:00Z'
b'4714314915',b'41.0125644',b'-81.3939631',,b'bazbazbaz',b'3351895',b'1',b'46536235',b'2017-03-03T00:41:58Z'
b'4714324870',b'41.1820648',b'-81.3959078',,b'bazbazbaz',b'3351895',b'1',b'46536465',b'2017-03-03T00:56:44Z'
b'4714374881',b'41.615913',b'-81.2210255',,b'alzyee',b'1219882',b'1',b'46537722',b'2017-03-03T02:22:04Z'
b'4715300067',b'41.1937538',b'-81.5816369',,b'Johnny Mapperseed',b'1723055',b'1',b'46552038',b'2017-03-03T16:06:44Z'
b'4715303095',b'41.1866112',b'-81.5875937',,b'Johnny Mapperseed',b'1723055',b'1',b'46552077',b'2017-03-03T16:09:11Z'
b'4715307767',b'41.1911396',b'-81.5427254',,b'Johnny Mapperseed',b'1723055',b'1',b'46552186',b'2017-03-03T16:15:29Z'
b'4715676271',b'41.1593411',b'-81.4401581',,b'bazbazbaz',b'3351895',b'1',b'46558510',b'2017-03-03T20:46:59Z'
b'4715677371',b'41.1610111',b'-81.4422308',,b'bazbazbaz',b'3351895',b'1',b'46558510',b'2017-03-03T20:47:00Z'
b'4715769484',b'41.1917758',b'-81.4167149',,b'bazbazbaz',b'3351895',b'1',b'46560546',b'2017-03-03T22:21:01Z'
b'4715776584',b'41.2108438',b'-81.4113309',,b'bazbazbaz',b'3351895',b'1',b'46560546',b'2017-03-03T22:21:02Z'
b'4715800382',b'41.2583842',b'-81.4165992',,b'bazbazbaz',b'3351895',b'1',b'46560889',b'2017-03-03T22:39:59Z'
b'4715802282',b'41.2505976',b'-81.42496',,b'bazbazbaz',b'3351895',b'1',b'46560889',b'2017-03-03T22:40:01Z'
b'4715923681',b'41.1795754',b'-81.4032445',,b'bazbazbaz',b'3351895',b'1',b'46562894',b'2017-03-04T02:04:29Z'
b'4717284174',b'41.1560671',b'-81.3967451',,b'bazbazbaz',b'3351895',b'1',b'46582532',b'2017-03-04T21:18:20Z'
b'4717322957',b'41.5567871',b'-81.4760945',,b'texnofobix',b'40925',b'1',b'46582816',b'2017-03-04T21:34:29Z'
b'4717524436',b'41.1709333',b'-81.3049917',,b'bazbazbaz',b'3351895',b'1',b'46584932',b'2017-03-05T00:02:51Z'
b'4717530505',b'41.1701875',b'-81.3028946',,b'bazbazbaz',b'3351895',b'1',b'46585038',b'2017-03-05T00:12:56Z'
b'4717539541',b'41.5664861',b'-81.4770943',,b'texnofobix',b'40925',b'1',b'46585215',b'2017-03-05T00:28:49Z'
b'4717550173',b'41.556343',b'-81.4570701',,b'texnofobix',b'40925',b'1',b'46585387',b'2017-03-05T00:49:42Z'
b'4717558030',b'41.5460166',b'-81.4576537',,b'texnofobix',b'40925',b'1',b'46585543',b'2017-03-05T01:07:32Z'
b'4717581679',b'41.4645515',b'-81.4988365',,b'Walleye2013',b'3208194',b'1',b'46586014',b'2017-03-05T02:00:29Z'
b'4717624354',b'41.1717864',b'-81.3060679',,b'bazbazbaz',b'3351895',b'2',b'46633882',b'2017-03-06T20:34:47Z'
b'4717624554',b'41.1725816',b'-81.2997381',,b'bazbazbaz',b'3351895',b'1',b'46587126',b'2017-03-05T04:05:15Z'
b'4717644601',b'41.2021947',b'-81.450562',,b'zacharykr',b'5430660',b'1',b'46587324',b'2017-03-05T04:36:04Z'
b'4717644801',b'41.1885144',b'-81.4323811',,b'zacharykr',b'5430660',b'1',b'46587324',b'2017-03-05T04:36:05Z'
b'4717644901',b'41.1866784',b'-81.4298488',,b'zacharykr',b'5430660',b'1',b'46587324',b'2017-03-05T04:36:06Z'
b'4717645001',b'41.1850855',b'-81.4293483',,b'zacharykr',b'5430660',b'1',b'46587324',b'2017-03-05T04:36:08Z'
b'4718605789',b'41.387016',b'-81.5412689',,b'alzyee',b'1219882',b'1',b'46599349',b'2017-03-05T15:49:43Z'
b'4718636002',b'41.6760758',b'-81.2243767',,b'alzyee',b'1219882',b'1',b'46599752',b'2017-03-05T16:07:46Z'
b'4719418038',b'41.0371833',b'-80.8282511',,b'gkerns',b'1873674',b'1',b'46608789',b'2017-03-05T23:13:53Z'
b'4719454087',b'41.7384502',b'-81.3047806',,b'alzyee',b'1219882',b'1',b'46609437',b'2017-03-06T00:04:05Z'
b'4719456535',b'41.7384344',b'-81.2979467',,b'alzyee',b'1219882',b'1',b'46609467',b'2017-03-06T00:07:11Z'
b'4719458369',b'41.7522661',b'-81.2937449',,b'alzyee',b'1219882',b'1',b'46609516',b'2017-03-06T00:11:05Z'
b'4719469456',b'41.5608501',b'-81.4411573',,b'texnofobix',b'40925',b'1',b'46609685',b'2017-03-06T00:28:28Z'
b'4719482926',b'41.5522922',b'-81.4492034',,b'texnofobix',b'40925',b'1',b'46609989',b'2017-03-06T00:52:24Z'
b'4719486102',b'41.3516253',b'-81.8487',,b'oobleck',b'582032',b'1',b'46610084',b'2017-03-06T01:00:01Z'
b'4719486202',b'41.3416522',b'-81.8347247',,b'oobleck',b'582032',b'1',b'46610084',b'2017-03-06T01:00:02Z'
b'4719486302',b'41.3602771',b'-81.8576425',,b'oobleck',b'582032',b'1',b'46610084',b'2017-03-06T01:00:04Z'
b'4719520117',b'41.3746807',b'-81.8642129',,b'oobleck',b'582032',b'1',b'46610685',b'2017-03-06T01:46:08Z'
b'4719540810',b'41.5416585',b'-81.4552117',,b'texnofobix',b'40925',b'1',b'46610946',b'2017-03-06T02:06:50Z'
b'4719541010',b'41.5464359',b'-81.4583957',,b'texnofobix',b'40925',b'1',b'46610946',b'2017-03-06T02:06:51Z'
b'4720369106',b'41.4499793',b'-81.5038914',,b'Walleye2013',b'3208194',b'1',b'46624001',b'2017-03-06T13:27:33Z'
b'4720560367',b'41.4697123',b'-81.7076076',,b'skorasaurus',b'205523',b'1',b'46627128',b'2017-03-06T15:38:11Z'
b'4720749851',b'41.5201986',b'-81.4569952',,b'Walleye2013',b'3208194',b'1',b'46630342',b'2017-03-06T18:01:43Z'
b'4720769699',b'41.5200898',b'-81.4764852',,b'Walleye2013',b'3208194',b'1',b'46630477',b'2017-03-06T18:08:34Z'
b'4721166468',b'41.5341321',b'-81.6484044',,b'oobleck',b'582032',b'1',b'46635830',b'2017-03-06T21:49:17Z'
b'4722072155',b'41.4279137',b'-81.615867',,b'Walleye2013',b'3208194',b'1',b'46652060',b'2017-03-07T13:22:32Z'
b'4723068209',b'41.1293935',b'-81.6468689',,b'EdSS',b'1824494',b'1',b'46663631',b'2017-03-07T21:00:17Z'
b'4723490112',b'41.3542595',b'-81.4943435',,b'bazbazbaz',b'3351895',b'1',b'46670255',b'2017-03-08T04:44:21Z'
b'4723490612',b'41.3588682',b'-81.4990075',,b'bazbazbaz',b'3351895',b'1',b'46670255',b'2017-03-08T04:44:23Z'
b'4723576746',b'40.9984442',b'-81.0211608',,b'bazbazbaz',b'3351895',b'1',b'46671815',b'2017-03-08T06:58:05Z'
b'4724528597',b'41.4759195',b'-81.4860406',,b'Walleye2013',b'3208194',b'1',b'46688258',b'2017-03-08T18:17:42Z'
b'4724529497',b'41.4253643',b'-81.538449',,b'Walleye2013',b'3208194',b'1',b'46688258',b'2017-03-08T18:17:43Z'
b'4724588764',b'41.4243419',b'-81.5392555',,b'Walleye2013',b'3208194',b'1',b'46689061',b'2017-03-08T18:48:58Z'
b'4725010272',b'41.4902094',b'-82.0251577',,b'Tom_Holland',b'574654',b'1',b'46695199',b'2017-03-08T23:46:47Z'
b'4725010372',b'41.4912464',b'-82.0268619',,b'Tom_Holland',b'574654',b'1',b'46695199',b'2017-03-08T23:46:48Z'
b'4726069838',b'41.438503',b'-81.7913758',,b'Walleye2013',b'3208194',b'1',b'46710985',b'2017-03-09T14:19:50Z'
b'4726070038',b'41.4458819',b'-81.771222',,b'Walleye2013',b'3208194',b'1',b'46710985',b'2017-03-09T14:19:51Z'
b'4726070138',b'41.5089903',b'-81.4643273',,b'Walleye2013',b'3208194',b'1',b'46710985',b'2017-03-09T14:19:52Z'
b'4726246489',b'41.4916364',b'-81.4857173',,b'Walleye2013',b'3208194',b'1',b'46714216',b'2017-03-09T16:24:20Z'
b'4726451382',b'41.3715381',b'-82.1423503',,b'Johnny Mapperseed',b'1723055',b'1',b'46718106',b'2017-03-09T18:38:31Z'
b'4726452851',b'41.4000667',b'-82.1386417',,b'Johnny Mapperseed',b'1723055',b'1',b'46718140',b'2017-03-09T18:39:47Z'
b'4726862640',b'41.5888746',b'-81.4817121',,b'oobleck',b'582032',b'1',b'46724083',b'2017-03-09T22:37:35Z'
b'4726874707',b'40.952684',b'-81.5159107',,b'Bored',b'85673',b'1',b'46724354',b'2017-03-09T22:54:44Z'
b'4726992736',b'41.0274108',b'-80.8196781',,b'gkerns',b'1873674',b'1',b'46726538',b'2017-03-10T01:53:15Z'
b'4727168115',b'41.3665939',b'-81.9725278',,b'Johnny Mapperseed',b'1723055',b'1',b'46729380',b'2017-03-10T06:11:19Z'
b'4727724456',b'41.4502317',b'-81.8249126',,b'SKald',b'38313',b'1',b'46738328',b'2017-03-10T13:10:37Z'
b'4728127368',b'41.388824',b'-81.8619436',,b'Johnny Mapperseed',b'1723055',b'1',b'46745504',b'2017-03-10T18:20:12Z'
b'4728139389',b'41.4150691',b'-81.7426493',,b'Johnny Mapperseed',b'1723055',b'1',b'46745744',b'2017-03-10T18:30:40Z'
b'4728146008',b'41.4362828',b'-81.6695809',,b'Johnny Mapperseed',b'1723055',b'1',b'46745869',b'2017-03-10T18:35:59Z'
b'4728146108',b'41.4343331',b'-81.6702152',,b'Johnny Mapperseed',b'1723055',b'1',b'46745869',b'2017-03-10T18:36:00Z'
b'4728146208',b'41.4369188',b'-81.6655967',,b'Johnny Mapperseed',b'1723055',b'1',b'46745869',b'2017-03-10T18:36:01Z'
b'4728179704',b'41.4393338',b'-81.9943681',,b'Johnny Mapperseed',b'1723055',b'1',b'46746596',b'2017-03-10T19:06:06Z'
b'4728197389',b'41.1964115',b'-81.5901384',,b'Johnny Mapperseed',b'1723055',b'1',b'46746731',b'2017-03-10T19:12:12Z'
b'4728201655',b'41.177807',b'-81.5908123',,b'Johnny Mapperseed',b'1723055',b'1',b'46746835',b'2017-03-10T19:15:59Z'
b'4728219326',b'41.2291123',b'-81.5970092',,b'Johnny Mapperseed',b'1723055',b'1',b'46747065',b'2017-03-10T19:24:46Z'
b'4728227652',b'41.2072412',b'-81.6132441',,b'Johnny Mapperseed',b'1723055',b'1',b'46747177',b'2017-03-10T19:29:48Z'
b'4728232233',b'41.2317839',b'-81.5769591',,b'Johnny Mapperseed',b'1723055',b'1',b'46747268',b'2017-03-10T19:33:20Z'
b'4728274330',b'41.2079431',b'-81.5244866',,b'Johnny Mapperseed',b'1723055',b'1',b'46747902',b'2017-03-10T19:59:21Z'
b'4728506040',b'41.2077738',b'-81.6811615',,b'oobleck',b'582032',b'1',b'46751448',b'2017-03-10T22:29:19Z'
b'4728506440',b'41.2176695',b'-81.6809681',,b'oobleck',b'582032',b'1',b'46751448',b'2017-03-10T22:29:20Z'
b'4728652051',b'40.9260761',b'-81.8261635',,b'Bored',b'85673',b'1',b'46753944',b'2017-03-11T02:20:41Z'
b'4728652251',b'40.8971467',b'-81.8169152',,b'Bored',b'85673',b'1',b'46753944',b'2017-03-11T02:20:42Z'
b'4728670805',b'41.2584634',b'-80.8386766',,b'ArtisticMuddle',b'5040593',b'1',b'46754201',b'2017-03-11T03:03:44Z'
b'4728686613',b'41.2538599',b'-80.8362841',,b'ArtisticMuddle',b'5040593',b'1',b'46754478',b'2017-03-11T03:38:16Z'
b'4728686713',b'41.2502302',b'-80.8565043',,b'ArtisticMuddle',b'5040593',b'1',b'46754478',b'2017-03-11T03:38:18Z'
